Date,Value,Ticker,Type
2016-01-26,210.69686258746094,META,Mag 7
2016-01-27,204.44131299475936,META,Mag 7
2016-01-28,236.17354114690932,META,Mag 7
2016-01-29,242.88363739215885,META,Mag 7
2016-02-01,249.11751975153234,META,Mag 7
2016-02-02,248.0785725902564,META,Mag 7
2016-02-03,243.92263440136426,META,Mag 7
2016-02-04,239.1606450863925,META,Mag 7
2016-02-05,225.26423871001742,META,Mag 7
2016-02-08,215.91339855498066,META,Mag 7
2016-02-09,215.4588519024327,META,Mag 7
2016-02-10,218.61909431682264,META,Mag 7
2016-02-11,220.58883524847553,META,Mag 7
2016-02-12,220.80529157406195,META,Mag 7
2016-02-16,219.93948288769275,META,Mag 7
2016-02-17,227.7101935275463,META,Mag 7
2016-02-18,223.9655007564989,META,Mag 7
2016-02-19,226.34652033794953,META,Mag 7
2016-02-22,231.95270095389185,META,Mag 7
2016-02-23,228.2729600348992,META,Mag 7
2016-02-24,231.34661659585927,META,Mag 7
2016-02-25,233.92242526956824,META,Mag 7
2016-02-26,233.59773247320038,META,Mag 7
2016-02-29,231.43320244928913,META,Mag 7
2016-03-01,237.71040265934232,META,Mag 7
2016-03-02,237.9917776050305,META,Mag 7
2016-03-03,237.19090415473963,META,Mag 7
2016-03-04,234.61509548103064,META,Mag 7
2016-03-07,228.85741039155667,META,Mag 7
2016-03-08,229.29030642675303,META,Mag 7
2016-03-09,232.71030640143255,META,Mag 7
2016-03-10,232.2990443676113,META,Mag 7
2016-03-11,236.82294335562153,META,Mag 7
2016-03-14,237.8618905168975,META,Mag 7
2016-03-15,239.55025650286214,META,Mag 7
2016-03-16,242.81871877205703,META,Mag 7
2016-03-17,240.3078121024734,META,Mag 7
2016-03-18,241.23857264089736,META,Mag 7
2016-03-21,242.10441455921952,META,Mag 7
2016-03-22,242.97023986156518,META,Mag 7
2016-03-23,243.59794160499638,META,Mag 7
2016-03-24,244.70187385028007,META,Mag 7
2016-03-28,246.08718104125197,META,Mag 7
2016-03-29,251.390319478178,META,Mag 7
2016-03-30,248.27337829849125,META,Mag 7
2016-03-31,246.97462372899625,META,Mag 7
2016-04-01,251.2171311553418,META,Mag 7
2016-04-04,243.61959222234796,META,Mag 7
2016-04-05,242.90527139353392,META,Mag 7
2016-04-06,246.13046565997863,META,Mag 7
2016-04-07,245.97891133851755,META,Mag 7
2016-04-08,239.4636374174793,META,Mag 7
2016-04-11,235.91381681857268,META,Mag 7
2016-04-12,239.42035279875262,META,Mag 7
2016-04-13,239.20392970511918,META,Mag 7
2016-04-14,239.91821730198023,META,Mag 7
2016-04-15,237.3207580109197,META,Mag 7
2016-04-18,239.07402600100966,META,Mag 7
2016-04-19,243.05679248304207,META,Mag 7
2016-04-20,243.33820066068327,META,Mag 7
2016-04-21,245.54603191929766,META,Mag 7
2016-04-22,239.31211632797118,META,Mag 7
2016-04-25,238.31647040139836,META,Mag 7
2016-04-26,235.41600216327453,META,Mag 7
2016-04-27,235.69737710896274,META,Mag 7
2016-04-28,252.6674068143449,META,Mag 7
2016-04-29,254.50727727384125,META,Mag 7
2016-05-02,256.65015668040087,META,Mag 7
2016-05-03,254.18258447747337,META,Mag 7
2016-05-04,255.5462078191407,META,Mag 7
2016-05-05,255.0050753131629,META,Mag 7
2016-05-06,258.6415316134288,META,Mag 7
2016-05-09,258.1003658754981,META,Mag 7
2016-05-10,260.8277288706681,META,Mag 7
2016-05-11,258.70646684950714,META,Mag 7
2016-05-12,260.3515316007686,META,Mag 7
2016-05-13,259.33415197696183,META,Mag 7
2016-05-16,256.8666130059873,META,Mag 7
2016-05-17,254.00941277061364,META,Mag 7
2016-05-18,254.65879836334938,META,Mag 7
2016-05-19,252.84054528925168,META,Mag 7
2016-05-20,254.00941277061364,META,Mag 7
2016-05-23,251.02234206308344,META,Mag 7
2016-05-24,254.76700160217786,META,Mag 7
2016-05-25,255.17826363599912,META,Mag 7
2016-05-26,258.59824699470215,META,Mag 7
2016-05-27,258.40342467049084,META,Mag 7
2016-05-31,257.1696385690271,META,Mag 7
2016-06-01,257.10471994892526,META,Mag 7
2016-06-02,257.4293961293167,META,Mag 7
2016-06-03,256.43370035481445,META,Mag 7
2016-06-06,257.1263705662769,META,Mag 7
2016-06-07,254.89687207433442,META,Mag 7
2016-06-08,256.2605286479547,META,Mag 7
2016-06-09,256.62850606304926,META,Mag 7
2016-06-10,252.42926663945394,META,Mag 7
2016-06-13,246.64994754860487,META,Mag 7
2016-06-14,248.792843571141,META,Mag 7
2016-06-15,248.0569219729048,META,Mag 7
2016-06-16,247.6023587043804,META,Mag 7
2016-06-17,244.6369053822488,META,Mag 7
2016-06-20,245.3945440617425,META,Mag 7
2016-06-21,247.5807080870288,META,Mag 7
2016-06-22,246.5633783111515,META,Mag 7
2016-06-23,249.0959023661337,META,Mag 7
2016-06-24,242.60226244647063,META,Mag 7
2016-06-27,235.870532199846,META,Mag 7
2016-06-28,243.9442517867629,META,Mag 7
2016-06-29,247.10452743310577,META,Mag 7
2016-06-30,247.36425176144238,META,Mag 7
2016-07-01,247.169462669184,META,Mag 7
2016-07-05,247.19109667055915,META,Mag 7
2016-07-06,252.6024383463137,META,Mag 7
2016-07-07,250.76258450279386,META,Mag 7
2016-07-08,253.7713224436521,META,Mag 7
2016-07-11,255.13496240129595,META,Mag 7
2016-07-12,255.26483287345252,META,Mag 7
2016-07-13,252.7756100531734,META,Mag 7
2016-07-14,253.8795256824806,META,Mag 7
2016-07-15,252.94878176003314,META,Mag 7
2016-07-18,258.3817740531392,META,Mag 7
2016-07-19,261.0658524295826,META,Mag 7
2016-07-20,263.9013854316282,META,Mag 7
2016-07-21,261.0658524295826,META,Mag 7
2016-07-22,261.9099938826237,META,Mag 7
2016-07-25,263.27365045624407,META,Mag 7
2016-07-26,262.3861911525233,META,Mag 7
2016-07-27,266.97502537661177,META,Mag 7
2016-07-28,270.56818044217454,META,Mag 7
2016-07-29,268.2737633301303,META,Mag 7
2016-08-01,269.0746367804212,META,Mag 7
2016-08-02,266.43390948661045,META,Mag 7
2016-08-03,265.17845615181864,META,Mag 7
2016-08-04,269.18288986717914,META,Mag 7
2016-08-05,270.8928732385424,META,Mag 7
2016-08-08,271.130963565504,META,Mag 7
2016-08-09,270.69805091433113,META,Mag 7
2016-08-10,270.30843949786146,META,Mag 7
2016-08-11,270.3517407325646,META,Mag 7
2016-08-12,270.30843949786146,META,Mag 7
2016-08-15,268.1871774767004,META,Mag 7
2016-08-16,266.8884727551349,META,Mag 7
2016-08-17,269.20452386855425,META,Mag 7
2016-08-18,268.208828094052,META,Mag 7
2016-08-19,267.4512392624878,META,Mag 7
2016-08-22,268.72832659865475,META,Mag 7
2016-08-23,269.20452386855425,META,Mag 7
2016-08-24,267.2780841716046,META,Mag 7
2016-08-25,268.16552685934886,META,Mag 7
2016-08-26,270.4816112047212,META,Mag 7
2016-08-29,273.9015779474478,META,Mag 7
2016-08-30,272.3864169002958,META,Mag 7
2016-08-31,272.9924846423519,META,Mag 7
2016-09-01,273.1007044971568,META,Mag 7
2016-09-02,273.83664271136945,META,Mag 7
2016-09-06,280.8064799009321,META,Mag 7
2016-09-07,283.66369675228225,META,Mag 7
2016-09-08,281.97534738229405,META,Mag 7
2016-09-09,275.1137134315599,META,Mag 7
2016-09-12,278.55539725554394,META,Mag 7
2016-09-13,275.35182037449795,META,Mag 7
2016-09-14,276.56397247458654,META,Mag 7
2016-09-15,277.81944242535485,META,Mag 7
2016-09-16,279.37790470720995,META,Mag 7
2016-09-19,278.4687947861376,META,Mag 7
2016-09-20,278.44707770488014,META,Mag 7
2016-09-21,281.26105978543296,META,Mag 7
2016-09-22,281.56410196444926,META,Mag 7
2016-09-23,276.9752178924313,META,Mag 7
2016-09-26,275.56827670008437,META,Mag 7
2016-09-27,278.55539725554394,META,Mag 7
2016-09-28,279.7242148889765,META,Mag 7
2016-09-29,277.2566260700725,META,Mag 7
2016-09-30,277.6462541025187,META,Mag 7
2016-10-03,278.72851911447424,META,Mag 7
2016-10-04,277.47308239565893,META,Mag 7
2016-10-05,278.0791335217385,META,Mag 7
2016-10-06,278.6636004943724,META,Mag 7
2016-10-07,279.20469976839735,META,Mag 7
2016-10-10,281.9104453781687,META,Mag 7
2016-10-11,278.9666260574122,META,Mag 7
2016-10-12,279.3346367044598,META,Mag 7
2016-10-13,276.6722255613445,META,Mag 7
2016-10-14,276.8020628015481,META,Mag 7
2016-10-17,276.0661245873354,META,Mag 7
2016-10-18,278.2956396952544,META,Mag 7
2016-10-19,281.6290372005276,META,Mag 7
2016-10-20,281.3908970256366,META,Mag 7
2016-10-21,285.8715612428496,META,Mag 7
2016-10-24,288.4906379193087,META,Mag 7
2016-10-25,286.3477086648197,META,Mag 7
2016-10-26,283.64199628700123,META,Mag 7
2016-10-27,280.71997712738465,META,Mag 7
2016-10-28,284.1831454089555,META,Mag 7
2016-10-31,283.53382628012565,META,Mag 7
2016-11-01,280.3086652456339,META,Mag 7
2016-11-02,275.2652511370446,META,Mag 7
2016-11-03,259.7454638587125,META,Mag 7
2016-11-04,261.36884476066945,META,Mag 7
2016-11-07,264.39923331887934,META,Mag 7
2016-11-08,268.8798144562099,META,Mag 7
2016-11-09,266.6287151948453,META,Mag 7
2016-11-10,261.4770978474274,META,Mag 7
2016-11-11,257.624218453528,META,Mag 7
2016-11-14,249.0959023661337,META,Mag 7
2016-11-15,253.68471997424578,META,Mag 7
2016-11-16,251.82321551337435,META,Mag 7
2016-11-17,254.96179069443622,META,Mag 7
2016-11-18,253.29510855777613,META,Mag 7
2016-11-21,263.5766926352604,META,Mag 7
2016-11-22,262.92734027447756,META,Mag 7
2016-11-23,261.56366708488076,META,Mag 7
2016-11-25,260.5679546944021,META,Mag 7
2016-11-28,260.63293977840976,META,Mag 7
2016-11-29,261.62861893693554,META,Mag 7
2016-11-30,256.325463884033,META,Mag 7
2016-12-01,249.1391869848604,META,Mag 7
