Days_From_Peak,Indexed_Price,Ticker
-2038,3.1708771723647800,Nvidia (2020-Present)
-2037,2.923918707857080,Nvidia (2020-Present)
-2036,3.0730793448143200,Nvidia (2020-Present)
-2035,2.9340232710963500,Nvidia (2020-Present)
-2032,3.228617204697170,Nvidia (2020-Present)
-2031,3.1159035668078700,Nvidia (2020-Present)
-2030,3.211174735318530,Nvidia (2020-Present)
-2029,3.163058118483020,Nvidia (2020-Present)
-2025,3.246058983102520,Nvidia (2020-Present)
-2024,3.4156692052473000,Nvidia (2020-Present)
-2023,3.3782587590723900,Nvidia (2020-Present)
-2022,3.5449827857360700,Nvidia (2020-Present)
-2021,3.516353688927730,Nvidia (2020-Present)
-2018,3.452960113041020,Nvidia (2020-Present)
-2017,3.241969342454330,Nvidia (2020-Present)
-2016,3.4421337130259300,Nvidia (2020-Present)
-2015,3.4163912723475500,Nvidia (2020-Present)
-2014,3.4835131098456700,Nvidia (2020-Present)
-2011,3.5736121128688500,Nvidia (2020-Present)
-2010,3.5048056824612500,Nvidia (2020-Present)
-2009,3.590211594819450,Nvidia (2020-Present)
-2008,3.5158723108608900,Nvidia (2020-Present)
-2007,3.4015956913631900,Nvidia (2020-Present)
-2004,3.5039633860065000,Nvidia (2020-Present)
-2003,3.533434548945160,Nvidia (2020-Present)
-2002,3.582152773202000,Nvidia (2020-Present)
-2001,3.667318917824520,Nvidia (2020-Present)
-2000,3.759100901486150,Nvidia (2020-Present)
-1997,3.8808358868021400,Nvidia (2020-Present)
-1996,3.7542891937377100,Nvidia (2020-Present)
-1995,3.743463484695920,Nvidia (2020-Present)
-1994,3.8639964067914200,Nvidia (2020-Present)
-1993,4.085451507383130,Nvidia (2020-Present)
-1990,4.210313146889210,Nvidia (2020-Present)
-1989,4.23689765369789,Nvidia (2020-Present)
-1988,4.3160495667026200,Nvidia (2020-Present)
-1987,4.222342531422520,Nvidia (2020-Present)
-1986,4.343114990929270,Nvidia (2020-Present)
-1982,4.19467549977454,Nvidia (2020-Present)
-1981,4.102050989333730,Nvidia (2020-Present)
-1980,4.083646224470290,Nvidia (2020-Present)
-1979,4.270579377612520,Nvidia (2020-Present)
-1976,4.237258341761370,Nvidia (2020-Present)
-1975,4.2464013004891400,Nvidia (2020-Present)
-1974,4.219575874322610,Nvidia (2020-Present)
-1973,4.220057713038310,Nvidia (2020-Present)
-1972,4.293950397919550,Nvidia (2020-Present)
-1969,4.238590538287000,Nvidia (2020-Present)
-1968,4.35460449498954,Nvidia (2020-Present)
-1967,4.50900846768434,Nvidia (2020-Present)
-1966,4.234378825688850,Nvidia (2020-Present)
-1965,4.29996785407941,Nvidia (2020-Present)
-1962,4.416100658189840,Nvidia (2020-Present)
-1961,4.365435731817750,Nvidia (2020-Present)
-1960,4.446067709634670,Nvidia (2020-Present)
-1959,4.437402443782780,Nvidia (2020-Present)
-1958,4.458221469362280,Nvidia (2020-Present)
-1955,4.586029879675570,Nvidia (2020-Present)
-1954,4.549082615937210,Nvidia (2020-Present)
-1953,4.445826329627950,Nvidia (2020-Present)
-1952,4.5683395812060600,Nvidia (2020-Present)
-1951,4.40707516492335,Nvidia (2020-Present)
-1948,4.428738099228630,Nvidia (2020-Present)
-1947,4.572069455088510,Nvidia (2020-Present)
-1946,4.587594243230560,Nvidia (2020-Present)
-1945,4.627188856012070,Nvidia (2020-Present)
-1941,4.7364625984812,Nvidia (2020-Present)
-1940,4.752107155328880,Nvidia (2020-Present)
-1939,4.917823282269850,Nvidia (2020-Present)
-1938,5.058870741043250,Nvidia (2020-Present)
-1937,5.044548246446110,Nvidia (2020-Present)
-1934,4.83899658736578,Nvidia (2020-Present)
-1933,4.99532745427452,Nvidia (2020-Present)
-1932,4.923239591657260,Nvidia (2020-Present)
-1931,4.878711429501780,Nvidia (2020-Present)
-1930,4.910844451922930,Nvidia (2020-Present)
-1927,5.059712346524700,Nvidia (2020-Present)
-1926,4.971979005762020,Nvidia (2020-Present)
-1925,5.025052665063760,Nvidia (2020-Present)
-1924,4.87630453916761,Nvidia (2020-Present)
-1923,4.907474344806220,Nvidia (2020-Present)
-1920,5.016749008573080,Nvidia (2020-Present)
-1919,4.9175828235608700,Nvidia (2020-Present)
-1918,5.037929182864920,Nvidia (2020-Present)
-1917,5.109415438060860,Nvidia (2020-Present)
-1916,5.109775665475470,Nvidia (2020-Present)
-1913,5.300163685126080,Nvidia (2020-Present)
-1912,5.404864105635850,Nvidia (2020-Present)
-1911,5.433267254174550,Nvidia (2020-Present)
-1910,5.45673408944607,Nvidia (2020-Present)
-1909,5.3912657510588700,Nvidia (2020-Present)
-1906,5.374658438077520,Nvidia (2020-Present)
-1905,5.223021583131500,Nvidia (2020-Present)
-1904,5.507159478406920,Nvidia (2020-Present)
-1903,5.508483843901800,Nvidia (2020-Present)
-1902,5.566729668691020,Nvidia (2020-Present)
-1899,5.938840902789230,Nvidia (2020-Present)
-1898,5.902134558408730,Nvidia (2020-Present)
-1897,5.8432871261981800,Nvidia (2020-Present)
-1896,5.844488959094230,Nvidia (2020-Present)
-1895,6.105640475867230,Nvidia (2020-Present)
-1892,6.123331234985610,Nvidia (2020-Present)
-1891,6.137652347636150,Nvidia (2020-Present)
-1890,6.148723121875600,Nvidia (2020-Present)
-1889,6.0790449134857200,Nvidia (2020-Present)
-1888,6.329122431477190,Nvidia (2020-Present)
-1885,6.438276865889560,Nvidia (2020-Present)
-1884,6.655206091355290,Nvidia (2020-Present)
-1883,6.908249266757560,Nvidia (2020-Present)
-1882,6.26733513819245,Nvidia (2020-Present)
-1881,6.0780941342226100,Nvidia (2020-Present)
-1877,5.736450216239640,Nvidia (2020-Present)
-1876,6.122635655195260,Nvidia (2020-Present)
-1875,5.928457877309380,Nvidia (2020-Present)
-1874,5.857553421633460,Nvidia (2020-Present)
-1871,6.198356194783860,Nvidia (2020-Present)
-1870,6.2555374600396300,Nvidia (2020-Present)
-1869,6.026088258996400,Nvidia (2020-Present)
-1868,6.0015306072059600,Nvidia (2020-Present)
-1867,5.869471329140770,Nvidia (2020-Present)
-1864,6.027413545789010,Nvidia (2020-Present)
-1863,6.085436877175090,Nvidia (2020-Present)
-1862,5.83793116181246,Nvidia (2020-Present)
-1861,5.945914166154060,Nvidia (2020-Present)
-1860,6.199077110261940,Nvidia (2020-Present)
-1857,6.276725465362230,Nvidia (2020-Present)
-1856,6.3685751644074200,Nvidia (2020-Present)
-1855,6.515321310324180,Nvidia (2020-Present)
-1854,6.555770887404300,Nvidia (2020-Present)
-1853,6.289845205765590,Nvidia (2020-Present)
-1850,6.569254079764340,Nvidia (2020-Present)
-1849,6.614516516215060,Nvidia (2020-Present)
-1848,6.724064344760520,Nvidia (2020-Present)
-1847,6.663753431097030,Nvidia (2020-Present)
-1846,6.627156260498190,Nvidia (2020-Present)
-1843,6.850225474722610,Nvidia (2020-Present)
-1842,6.860938785440670,Nvidia (2020-Present)
-1841,6.787265369420490,Nvidia (2020-Present)
-1840,6.726955377054730,Nvidia (2020-Present)
-1839,6.6506318480982000,Nvidia (2020-Present)
-1836,6.49955145698446,Nvidia (2020-Present)
-1835,6.57069821396484,Nvidia (2020-Present)
-1834,6.512553271277670,Nvidia (2020-Present)
-1833,6.433702161983600,Nvidia (2020-Present)
-1832,6.544092977957100,Nvidia (2020-Present)
-1829,6.327887431862660,Nvidia (2020-Present)
-1828,6.450917070821560,Nvidia (2020-Present)
-1827,6.080261487145540,Nvidia (2020-Present)
-1826,6.271427542733840,Nvidia (2020-Present)
-1825,6.035478586166180,Nvidia (2020-Present)
-1822,6.057990956983650,Nvidia (2020-Present)
-1821,6.2692615717575200,Nvidia (2020-Present)
-1820,6.642325888363180,Nvidia (2020-Present)
-1819,6.818443927387590,Nvidia (2020-Present)
-1818,7.01201963720327,Nvidia (2020-Present)
-1815,6.563595008423610,Nvidia (2020-Present)
-1814,6.149119740550770,Nvidia (2020-Present)
-1813,6.46115038541938,Nvidia (2020-Present)
-1812,6.47980942845784,Nvidia (2020-Present)
-1811,6.402884292079980,Nvidia (2020-Present)
-1808,6.507977646073970,Nvidia (2020-Present)
-1807,6.463195666392340,Nvidia (2020-Present)
-1806,6.466326236097800,Nvidia (2020-Present)
-1805,6.471865078084040,Nvidia (2020-Present)
-1804,6.302126104580710,Nvidia (2020-Present)
-1801,6.3272849031436,Nvidia (2020-Present)
-1800,6.239526687342060,Nvidia (2020-Present)
-1799,6.372910330902140,Nvidia (2020-Present)
-1797,6.385670304539760,Nvidia (2020-Present)
-1794,6.453205113747840,Nvidia (2020-Present)
-1793,6.4476667324104700,Nvidia (2020-Present)
-1792,6.522063367153070,Nvidia (2020-Present)
-1791,6.452462547772970,Nvidia (2020-Present)
-1790,6.530613931436880,Nvidia (2020-Present)
-1787,6.55397435681994,Nvidia (2020-Present)
-1786,6.430306258530300,Nvidia (2020-Present)
-1785,6.228365165275660,Nvidia (2020-Present)
-1784,6.248354562244280,Nvidia (2020-Present)
-1783,6.2681030398550500,Nvidia (2020-Present)
-1780,6.410437090916170,Nvidia (2020-Present)
-1779,6.435363261800830,Nvidia (2020-Present)
-1778,6.378525179951560,Nvidia (2020-Present)
-1777,6.426090860741200,Nvidia (2020-Present)
-1776,6.392734815576090,Nvidia (2020-Present)
-1773,6.421754312299890,Nvidia (2020-Present)
-1772,6.3957456165759300,Nvidia (2020-Present)
-1771,6.266175224343370,Nvidia (2020-Present)
-1770,6.258709488143190,Nvidia (2020-Present)
-1766,6.213552540283190,Nvidia (2020-Present)
-1765,6.234385385328720,Nvidia (2020-Present)
-1764,6.331923637242190,Nvidia (2020-Present)
-1763,6.288213126827030,Nvidia (2020-Present)
-1759,6.316389636122770,Nvidia (2020-Present)
-1758,6.456676563615460,Nvidia (2020-Present)
-1757,6.07603687637909,Nvidia (2020-Present)
-1756,6.42741384428948,Nvidia (2020-Present)
-1755,6.395022397853510,Nvidia (2020-Present)
-1752,6.561078483658910,Nvidia (2020-Present)
-1751,6.495210762703330,Nvidia (2020-Present)
-1750,6.517848430012840,Nvidia (2020-Present)
-1749,6.358174634270600,Nvidia (2020-Present)
-1748,6.194045903328010,Nvidia (2020-Present)
-1744,6.273883261848,Nvidia (2020-Present)
-1743,6.43789084213836,Nvidia (2020-Present)
-1742,6.679569809972390,Nvidia (2020-Present)
-1741,6.604911066024030,Nvidia (2020-Present)
-1738,6.5763711047716,Nvidia (2020-Present)
-1737,6.471367116657960,Nvidia (2020-Present)
-1736,6.222103104567000,Nvidia (2020-Present)
-1735,6.286285771964220,Nvidia (2020-Present)
-1734,6.256783975875860,Nvidia (2020-Present)
-1731,6.375876448961800,Nvidia (2020-Present)
-1730,6.529890252065590,Nvidia (2020-Present)
-1729,6.517246361942650,Nvidia (2020-Present)
-1728,6.581670869995460,Nvidia (2020-Present)
-1727,6.546387469967540,Nvidia (2020-Present)
-1724,6.9547245916771600,Nvidia (2020-Present)
-1723,6.870190917950110,Nvidia (2020-Present)
-1722,7.111507815774060,Nvidia (2020-Present)
-1721,7.345841276762410,Nvidia (2020-Present)
-1720,7.206396876048900,Nvidia (2020-Present)
-1716,7.384133635194690,Nvidia (2020-Present)
-1715,7.179785651605880,Nvidia (2020-Present)
-1714,7.142696968665120,Nvidia (2020-Present)
-1713,7.189659660086830,Nvidia (2020-Present)
-1710,6.914745337091050,Nvidia (2020-Present)
-1709,6.811788472545840,Nvidia (2020-Present)
-1708,6.983745930996420,Nvidia (2020-Present)
-1707,6.4098331802505000,Nvidia (2020-Present)
-1706,6.605872440211090,Nvidia (2020-Present)
-1703,6.667166839207310,Nvidia (2020-Present)
-1702,6.457398400391280,Nvidia (2020-Present)
-1701,6.167675137593970,Nvidia (2020-Present)
-1700,5.958388537493650,Nvidia (2020-Present)
-1699,6.002341349213260,Nvidia (2020-Present)
-1696,5.584130219022690,Nvidia (2020-Present)
-1695,6.032720681394750,Nvidia (2020-Present)
-1694,6.007664146880510,Nvidia (2020-Present)
-1693,6.260749241329740,Nvidia (2020-Present)
-1692,6.194497799867300,Nvidia (2020-Present)
-1689,6.356033538333140,Nvidia (2020-Present)
-1688,6.404216949254480,Nvidia (2020-Present)
-1687,6.428308424390720,Nvidia (2020-Present)
-1686,6.130172331321070,Nvidia (2020-Present)
-1685,6.189558262058060,Nvidia (2020-Present)
-1682,6.353623884105760,Nvidia (2020-Present)
-1681,6.29797197309103,Nvidia (2020-Present)
-1680,6.091865692773890,Nvidia (2020-Present)
-1679,6.039948722779150,Nvidia (2020-Present)
-1678,6.186428153001460,Nvidia (2020-Present)
-1675,6.2389467304175200,Nvidia (2020-Present)
-1674,6.202086529315180,Nvidia (2020-Present)
-1673,6.43168129540063,Nvidia (2020-Present)
-1672,6.655012618830820,Nvidia (2020-Present)
-1668,6.739695082142170,Nvidia (2020-Present)
-1667,6.678985246559170,Nvidia (2020-Present)
-1666,6.814862382440570,Nvidia (2020-Present)
-1665,6.898461399614880,Nvidia (2020-Present)
-1664,6.938453091720420,Nvidia (2020-Present)
-1661,7.328259230776830,Nvidia (2020-Present)
-1660,7.554964346514670,Nvidia (2020-Present)
-1659,7.361024724093440,Nvidia (2020-Present)
-1658,7.775527170249480,Nvidia (2020-Present)
-1657,7.667231845975530,Nvidia (2020-Present)
-1654,7.40186032492476,Nvidia (2020-Present)
-1653,7.310070510232380,Nvidia (2020-Present)
-1652,7.401257796205700,Nvidia (2020-Present)
-1651,7.155400743140870,Nvidia (2020-Present)
-1650,7.3553628888595100,Nvidia (2020-Present)
-1647,7.457873845300700,Nvidia (2020-Present)
-1646,7.411497559887670,Nvidia (2020-Present)
-1645,7.36090403409008,Nvidia (2020-Present)
-1644,7.384032753092650,Nvidia (2020-Present)
-1643,7.23213378894086,Nvidia (2020-Present)
-1640,7.148894999181150,Nvidia (2020-Present)
-1639,6.914964145303250,Nvidia (2020-Present)
-1638,6.966642499184470,Nvidia (2020-Present)
-1637,6.997718793102910,Nvidia (2020-Present)
-1636,7.13709179324192,Nvidia (2020-Present)
-1633,6.873766935110720,Nvidia (2020-Present)
-1632,6.8932818637455200,Nvidia (2020-Present)
-1631,6.629354937544120,Nvidia (2020-Present)
-1630,6.584422786331600,Nvidia (2020-Present)
-1629,6.862804874004060,Nvidia (2020-Present)
-1626,6.825462373537140,Nvidia (2020-Present)
-1625,6.753308177482920,Nvidia (2020-Present)
-1624,6.777399191970290,Nvidia (2020-Present)
-1623,7.040843818807120,Nvidia (2020-Present)
-1622,7.223580921412710,Nvidia (2020-Present)
-1619,7.522439772555910,Nvidia (2020-Present)
-1618,7.539665736966700,Nvidia (2020-Present)
-1617,7.564841579537700,Nvidia (2020-Present)
-1616,7.462691771808850,Nvidia (2020-Present)
-1615,7.827201838939760,Nvidia (2020-Present)
-1611,7.8368386132538000,Nvidia (2020-Present)
-1610,8.084382101823600,Nvidia (2020-Present)
-1609,8.176654676529420,Nvidia (2020-Present)
-1608,8.469851231789810,Nvidia (2020-Present)
-1605,8.489488693023450,Nvidia (2020-Present)
-1604,8.41142989978197,Nvidia (2020-Present)
-1603,8.365764856220800,Nvidia (2020-Present)
-1602,8.397934730551370,Nvidia (2020-Present)
-1601,8.590833286531410,Nvidia (2020-Present)
-1598,8.684090728516550,Nvidia (2020-Present)
-1597,8.573122258862850,Nvidia (2020-Present)
-1596,8.583604784498140,Nvidia (2020-Present)
-1595,8.991812463875920,Nvidia (2020-Present)
-1594,8.982899829582030,Nvidia (2020-Present)
-1591,8.880966526821040,Nvidia (2020-Present)
-1590,9.10242347000822,Nvidia (2020-Present)
-1589,9.184594015043540,Nvidia (2020-Present)
-1588,9.256043418330050,Nvidia (2020-Present)
-1587,9.171943675836450,Nvidia (2020-Present)
-1584,9.631720995962650,Nvidia (2020-Present)
-1583,9.651843059805200,Nvidia (2020-Present)
-1582,9.640155476731780,Nvidia (2020-Present)
-1581,9.741123259465890,Nvidia (2020-Present)
-1580,9.87365654521604,Nvidia (2020-Present)
-1576,9.975590769274760,Nvidia (2020-Present)
-1575,9.818112426036380,Nvidia (2020-Present)
-1574,9.592082160889830,Nvidia (2020-Present)
-1573,9.663167651570800,Nvidia (2020-Present)
-1570,9.885949420901730,Nvidia (2020-Present)
-1569,9.75943773715125,Nvidia (2020-Present)
-1568,9.562561017549030,Nvidia (2020-Present)
-1567,9.140736557639560,Nvidia (2020-Present)
-1566,8.752646335615650,Nvidia (2020-Present)
-1563,9.050852907962060,Nvidia (2020-Present)
-1562,8.970008110368230,Nvidia (2020-Present)
-1561,9.354602007485660,Nvidia (2020-Present)
-1560,9.443277835831820,Nvidia (2020-Present)
-1559,9.425929799471070,Nvidia (2020-Present)
-1556,9.298696739593650,Nvidia (2020-Present)
-1555,9.257247554470440,Nvidia (2020-Present)
-1554,9.399419457130100,Nvidia (2020-Present)
-1553,9.476050238881450,Nvidia (2020-Present)
-1552,9.397493023565030,Nvidia (2020-Present)
-1549,9.518464022733800,Nvidia (2020-Present)
-1548,9.549791830934050,Nvidia (2020-Present)
-1547,9.771004630221310,Nvidia (2020-Present)
-1546,9.945950778526070,Nvidia (2020-Present)
-1545,9.815343005043260,Nvidia (2020-Present)
-1542,9.781126007144260,Nvidia (2020-Present)
-1541,9.608106292404570,Nvidia (2020-Present)
-1540,9.49388379914884,Nvidia (2020-Present)
-1539,9.593164685729130,Nvidia (2020-Present)
-1538,9.72955728769357,Nvidia (2020-Present)
-1535,9.6148520344244,Nvidia (2020-Present)
-1534,9.377733951030300,Nvidia (2020-Present)
-1533,9.176280224277770,Nvidia (2020-Present)
-1532,9.54159596627844,Nvidia (2020-Present)
-1531,10.032216491996000,Nvidia (2020-Present)
-1528,10.582601601819800,Nvidia (2020-Present)
-1527,10.503081630369700,Nvidia (2020-Present)
-1526,10.705499034553700,Nvidia (2020-Present)
-1525,10.635617680013100,Nvidia (2020-Present)
-1524,10.909363797480200,Nvidia (2020-Present)
-1521,10.934424017185400,Nvidia (2020-Present)
-1520,10.790296199433100,Nvidia (2020-Present)
-1519,10.817290223085200,Nvidia (2020-Present)
-1518,10.79559918919900,Nvidia (2020-Present)
-1517,11.011066775807300,Nvidia (2020-Present)
-1513,10.923820801546700,Nvidia (2020-Present)
-1512,10.768125169426700,Nvidia (2020-Present)
-1511,10.690034130764400,Nvidia (2020-Present)
-1510,10.835125625948100,Nvidia (2020-Present)
-1507,10.6779835563832,Nvidia (2020-Present)
-1506,10.721366545453400,Nvidia (2020-Present)
-1505,10.769087925560300,Nvidia (2020-Present)
-1504,10.721366545453400,Nvidia (2020-Present)
-1503,10.556511371246300,Nvidia (2020-Present)
-1500,10.177153209160100,Nvidia (2020-Present)
-1499,10.2412644759828,Nvidia (2020-Present)
-1498,10.576272286376500,Nvidia (2020-Present)
-1497,10.83705390210870,Nvidia (2020-Present)
-1496,10.643758266804600,Nvidia (2020-Present)
-1493,10.440824014591000,Nvidia (2020-Present)
-1492,9.977591827956420,Nvidia (2020-Present)
-1491,9.889860329789210,Nvidia (2020-Present)
-1490,9.985784928718830,Nvidia (2020-Present)
-1489,9.99831918441123,Nvidia (2020-Present)
-1486,9.511464923836690,Nvidia (2020-Present)
-1485,9.858046076384580,Nvidia (2020-Present)
-1484,9.978074587969860,Nvidia (2020-Present)
-1483,10.158835967581500,Nvidia (2020-Present)
-1482,10.041218492170200,Nvidia (2020-Present)
-1479,9.975661709200400,Nvidia (2020-Present)
-1478,9.964093894832610,Nvidia (2020-Present)
-1477,10.093278263314000,Nvidia (2020-Present)
-1476,10.48227872750060,Nvidia (2020-Present)
-1475,10.538194129667700,Nvidia (2020-Present)
-1472,10.711725164650600,Nvidia (2020-Present)
-1471,10.744504016784400,Nvidia (2020-Present)
-1470,10.654361482443200,Nvidia (2020-Present)
-1469,10.93828056950650,Nvidia (2020-Present)
-1468,10.95466953492450,Nvidia (2020-Present)
-1465,11.166763329225100,Nvidia (2020-Present)
-1464,11.914396441638600,Nvidia (2020-Present)
-1463,11.7861748292909,Nvidia (2020-Present)
-1462,12.022373457544900,Nvidia (2020-Present)
-1461,12.324126104875500,Nvidia (2020-Present)
-1458,12.44945207844030,Nvidia (2020-Present)
-1457,12.72613621438610,Nvidia (2020-Present)
-1456,12.821100821075300,Nvidia (2020-Present)
-1455,14.36504933954750,Nvidia (2020-Present)
-1454,14.34143002950070,Nvidia (2020-Present)
-1451,14.848529807814300,Nvidia (2020-Present)
-1450,14.777670035078600,Nvidia (2020-Present)
-1449,14.200192322744900,Nvidia (2020-Present)
-1448,14.64896750531290,Nvidia (2020-Present)
-1447,14.64896750531290,Nvidia (2020-Present)
-1444,14.473022670262800,Nvidia (2020-Present)
-1443,14.55882497097180,Nvidia (2020-Present)
-1442,14.104750483828700,Nvidia (2020-Present)
-1441,15.268376241485600,Nvidia (2020-Present)
-1440,15.899842922421300,Nvidia (2020-Present)
-1437,15.403830041057400,Nvidia (2020-Present)
-1436,15.30260153106420,Nvidia (2020-Present)
-1435,15.749927512294200,Nvidia (2020-Present)
-1433,15.185468658261800,Nvidia (2020-Present)
-1430,16.0883091149955,Nvidia (2020-Present)
-1429,15.750891189725600,Nvidia (2020-Present)
-1428,15.1545443784697,Nvidia (2020-Present)
-1427,15.48766905629190,Nvidia (2020-Present)
-1426,14.796833949276100,Nvidia (2020-Present)
-1423,14.480582839480900,Nvidia (2020-Present)
-1422,15.63278082002570,Nvidia (2020-Present)
-1421,15.343043737762400,Nvidia (2020-Present)
-1420,14.698969097315400,Nvidia (2020-Present)
-1419,14.55819756721380,Nvidia (2020-Present)
-1416,13.576178940489900,Nvidia (2020-Present)
-1415,13.66102585544710,Nvidia (2020-Present)
-1414,14.684023805449000,Nvidia (2020-Present)
-1413,13.685131610698200,Nvidia (2020-Present)
-1412,13.40262671565910,Nvidia (2020-Present)
-1409,13.363094751123600,Nvidia (2020-Present)
-1408,14.016808929777800,Nvidia (2020-Present)
-1407,14.173488507879500,Nvidia (2020-Present)
-1406,14.289190605298500,Nvidia (2020-Present)
-1402,14.91832179647460,Nvidia (2020-Present)
-1401,14.617977813381600,Nvidia (2020-Present)
-1400,14.463226511440500,Nvidia (2020-Present)
-1399,14.263159337780000,Nvidia (2020-Present)
-1398,14.17879241894310,Nvidia (2020-Present)
-1395,14.521079402745500,Nvidia (2020-Present)
-1394,14.12045953151790,Nvidia (2020-Present)
-1393,13.307651974694800,Nvidia (2020-Present)
-1392,13.584373883847800,Nvidia (2020-Present)
-1391,13.135546187308800,Nvidia (2020-Present)
-1388,13.209304362720700,Nvidia (2020-Present)
-1387,13.41033889900350,Nvidia (2020-Present)
-1386,13.498080531445800,Nvidia (2020-Present)
-1385,12.81158105157370,Nvidia (2020-Present)
-1384,12.988508911307600,Nvidia (2020-Present)
-1380,12.487613151945300,Nvidia (2020-Present)
-1379,12.084589614925600,Nvidia (2020-Present)
-1378,11.642508581704100,Nvidia (2020-Present)
-1377,11.268406423199400,Nvidia (2020-Present)
-1374,11.267442745768000,Nvidia (2020-Present)
-1373,10.762210437964300,Nvidia (2020-Present)
-1372,10.978186580922600,Nvidia (2020-Present)
-1371,10.579015911033000,Nvidia (2020-Present)
-1370,11.010970039545000,Nvidia (2020-Present)
-1367,11.804492992167200,Nvidia (2020-Present)
-1366,11.87777025016110,Nvidia (2020-Present)
-1365,12.168952848571500,Nvidia (2020-Present)
-1364,11.54512556845910,Nvidia (2020-Present)
-1363,11.723982625651400,Nvidia (2020-Present)
-1360,11.921158767017700,Nvidia (2020-Present)
-1359,12.104352372651200,Nvidia (2020-Present)
-1358,12.874254172631100,Nvidia (2020-Present)
-1357,12.449529467450100,Nvidia (2020-Present)
-1356,11.545608328472600,Nvidia (2020-Present)
-1353,11.698915035564300,Nvidia (2020-Present)
-1352,12.773016449660500,Nvidia (2020-Present)
-1351,12.780724947814000,Nvidia (2020-Present)
-1350,11.814617132983400,Nvidia (2020-Present)
-1349,11.397607375040000,Nvidia (2020-Present)
-1345,11.276119527841500,Nvidia (2020-Present)
-1344,10.792581939115000,Nvidia (2020-Present)
-1343,11.448708075241000,Nvidia (2020-Present)
-1342,11.64588421660730,Nvidia (2020-Present)
-1339,11.75579964294920,Nvidia (2020-Present)
-1338,11.31806160725330,Nvidia (2020-Present)
-1337,11.678244799569100,Nvidia (2020-Present)
-1336,11.43426581193820,Nvidia (2020-Present)
-1335,11.059134563862800,Nvidia (2020-Present)
-1332,10.295371370695000,Nvidia (2020-Present)
-1331,10.373484520502900,Nvidia (2020-Present)
-1330,11.096742858726400,Nvidia (2020-Present)
-1329,10.925092192421800,Nvidia (2020-Present)
-1328,10.656039165619700,Nvidia (2020-Present)
-1325,10.284763548567600,Nvidia (2020-Present)
-1324,11.076973651916600,Nvidia (2020-Present)
-1323,11.811326257471900,Nvidia (2020-Present)
-1322,11.941512997889600,Nvidia (2020-Present)
-1321,12.754939666790900,Nvidia (2020-Present)
-1318,12.890429396974500,Nvidia (2020-Present)
-1317,12.789175090644600,Nvidia (2020-Present)
-1316,12.360038290608000,Nvidia (2020-Present)
-1315,13.573187486742500,Nvidia (2020-Present)
-1314,13.352351498229100,Nvidia (2020-Present)
-1311,13.606458311867100,Nvidia (2020-Present)
-1310,13.817168316968900,Nvidia (2020-Present)
-1309,13.351386899500000,Nvidia (2020-Present)
-1308,13.156587706291500,Nvidia (2020-Present)
-1307,12.879820653549500,Nvidia (2020-Present)
-1304,13.192269567590000,Nvidia (2020-Present)
-1303,12.503242046731500,Nvidia (2020-Present)
-1302,11.768410366353700,Nvidia (2020-Present)
-1301,11.672458128492000,Nvidia (2020-Present)
-1300,11.147370011891400,Nvidia (2020-Present)
-1297,10.567798189804700,Nvidia (2020-Present)
-1296,10.36866060555940,Nvidia (2020-Present)
-1295,10.705699877460000,Nvidia (2020-Present)
-1294,10.2500453647005,Nvidia (2020-Present)
-1290,10.503188500907100,Nvidia (2020-Present)
-1289,10.703289762583800,Nvidia (2020-Present)
-1288,10.358055547325300,Nvidia (2020-Present)
-1287,9.731709439203860,Nvidia (2020-Present)
-1286,9.40961822306284,Nvidia (2020-Present)
-1283,9.596219709020270,Nvidia (2020-Present)
-1282,9.059078254145210,Nvidia (2020-Present)
-1281,8.879228037994020,Nvidia (2020-Present)
-1280,9.538356683440180,Nvidia (2020-Present)
-1279,8.942875892055750,Nvidia (2020-Present)
-1276,9.41829684773189,Nvidia (2020-Present)
-1275,9.451568594154200,Nvidia (2020-Present)
-1274,9.804519599245800,Nvidia (2020-Present)
-1273,9.086078726881510,Nvidia (2020-Present)
-1272,9.004591784765980,Nvidia (2020-Present)
-1269,8.172844189095110,Nvidia (2020-Present)
-1268,8.483842980499890,Nvidia (2020-Present)
-1267,8.018548008235370,Nvidia (2020-Present)
-1266,7.799160299762280,Nvidia (2020-Present)
-1265,8.53736669374545,Nvidia (2020-Present)
-1262,8.324244731171950,Nvidia (2020-Present)
-1261,8.764465664265250,Nvidia (2020-Present)
-1260,8.167056596720270,Nvidia (2020-Present)
-1259,8.256741246086880,Nvidia (2020-Present)
-1258,8.049406875888220,Nvidia (2020-Present)
-1255,8.147769228626150,Nvidia (2020-Present)
-1254,7.789032473755180,Nvidia (2020-Present)
-1253,8.184895684774070,Nvidia (2020-Present)
-1252,8.60728029370677,Nvidia (2020-Present)
-1251,9.070168836285980,Nvidia (2020-Present)
-1247,9.00314718991661,Nvidia (2020-Present)
-1246,8.83342111458158,Nvidia (2020-Present)
-1245,9.446745600508500,Nvidia (2020-Present)
-1244,9.02629018903408,Nvidia (2020-Present)
-1241,9.058111812820600,Nvidia (2020-Present)
-1240,9.125618983096620,Nvidia (2020-Present)
-1239,8.993475406288620,Nvidia (2020-Present)
-1238,8.704109607012710,Nvidia (2020-Present)
-1237,8.18614588580124,Nvidia (2020-Present)
-1234,7.546166413788860,Nvidia (2020-Present)
-1233,7.637315465906160,Nvidia (2020-Present)
