Date,Series,Indexed_Value
2023-01-03,Magnificent 7 (Equal Weight),100.0
2023-01-04,Magnificent 7 (Equal Weight),99.73135477732530
2023-01-05,Magnificent 7 (Equal Weight),97.66816586666520
2023-01-06,Magnificent 7 (Equal Weight),99.92515781428790
2023-01-09,Magnificent 7 (Equal Weight),101.40965518713900
2023-01-10,Magnificent 7 (Equal Weight),102.4415878219850
2023-01-11,Magnificent 7 (Equal Weight),105.2875271513960
2023-01-12,Magnificent 7 (Equal Weight),106.19200920089600
2023-01-13,Magnificent 7 (Equal Weight),106.88133932122800
2023-01-17,Magnificent 7 (Equal Weight),107.86400697923100
2023-01-18,Magnificent 7 (Equal Weight),106.41493527458600
2023-01-19,Magnificent 7 (Equal Weight),106.06732007779500
2023-01-20,Magnificent 7 (Equal Weight),109.88360254580500
2023-01-23,Magnificent 7 (Equal Weight),112.85099202683900
2023-01-24,Magnificent 7 (Equal Weight),112.55256751405600
2023-01-25,Magnificent 7 (Equal Weight),111.94944748663400
2023-01-26,Magnificent 7 (Equal Weight),116.53787574539400
2023-01-27,Magnificent 7 (Equal Weight),120.33777235232500
2023-01-30,Magnificent 7 (Equal Weight),116.55765406744000
2023-01-31,Magnificent 7 (Equal Weight),119.0710204151370
2023-02-01,Magnificent 7 (Equal Weight),122.06189133602300
2023-02-02,Magnificent 7 (Equal Weight),131.69805337912300
2023-02-03,Magnificent 7 (Equal Weight),129.63311343781900
2023-02-06,Magnificent 7 (Equal Weight),129.2413906090790
2023-02-07,Magnificent 7 (Equal Weight),132.67513656972400
2023-02-08,Magnificent 7 (Equal Weight),130.438181252736
2023-02-09,Magnificent 7 (Equal Weight),129.21357934354000
2023-02-10,Magnificent 7 (Equal Weight),127.09792412135800
2023-02-13,Magnificent 7 (Equal Weight),129.19588097569800
2023-02-14,Magnificent 7 (Equal Weight),131.28610647132300
2023-02-15,Magnificent 7 (Equal Weight),132.07782339782900
2023-02-16,Magnificent 7 (Equal Weight),128.13119574358100
2023-02-17,Magnificent 7 (Equal Weight),127.98243353504300
2023-02-21,Magnificent 7 (Equal Weight),124.5214897764310
2023-02-22,Magnificent 7 (Equal Weight),124.90639948628800
2023-02-23,Magnificent 7 (Equal Weight),125.93250197247500
2023-02-24,Magnificent 7 (Equal Weight),123.44331316152900
2023-02-27,Magnificent 7 (Equal Weight),125.1439266766690
2023-02-28,Magnificent 7 (Equal Weight),125.47728034613300
2023-03-01,Magnificent 7 (Equal Weight),123.94928145318000
2023-03-02,Magnificent 7 (Equal Weight),123.53382905142000
2023-03-03,Magnificent 7 (Equal Weight),127.60537508223900
2023-03-06,Magnificent 7 (Equal Weight),127.60098812707800
2023-03-07,Magnificent 7 (Equal Weight),125.9203108369090
2023-03-08,Magnificent 7 (Equal Weight),125.56155539264700
2023-03-09,Magnificent 7 (Equal Weight),122.95560962864400
2023-03-10,Magnificent 7 (Equal Weight),121.53771835737100
2023-03-13,Magnificent 7 (Equal Weight),123.04965920944600
2023-03-14,Magnificent 7 (Equal Weight),127.80914831580900
2023-03-15,Magnificent 7 (Equal Weight),129.0245724853110
2023-03-16,Magnificent 7 (Equal Weight),133.3317898567660
2023-03-17,Magnificent 7 (Equal Weight),131.9750570361790
2023-03-20,Magnificent 7 (Equal Weight),131.8674074530350
2023-03-21,Magnificent 7 (Equal Weight),135.5824179977870
2023-03-22,Magnificent 7 (Equal Weight),133.67528927950600
2023-03-23,Magnificent 7 (Equal Weight),135.578196301277
2023-03-24,Magnificent 7 (Equal Weight),135.95232374234400
2023-03-27,Magnificent 7 (Equal Weight),134.52617248082600
2023-03-28,Magnificent 7 (Equal Weight),133.38781033263700
2023-03-29,Magnificent 7 (Equal Weight),136.15427226541200
2023-03-30,Magnificent 7 (Equal Weight),137.51197824858800
2023-03-31,Magnificent 7 (Equal Weight),141.0376445524650
2023-04-03,Magnificent 7 (Equal Weight),139.5685743443670
2023-04-04,Magnificent 7 (Equal Weight),139.6012357306330
2023-04-05,Magnificent 7 (Equal Weight),137.2133161458450
2023-04-06,Magnificent 7 (Equal Weight),139.4201193599980
2023-04-10,Magnificent 7 (Equal Weight),138.39618387077600
2023-04-11,Magnificent 7 (Equal Weight),137.11155335045300
2023-04-12,Magnificent 7 (Equal Weight),135.87566824750500
2023-04-13,Magnificent 7 (Equal Weight),139.80731400363200
2023-04-14,Magnificent 7 (Equal Weight),139.56306833804700
2023-04-17,Magnificent 7 (Equal Weight),139.51727992264000
2023-04-18,Magnificent 7 (Equal Weight),138.98674203402700
2023-04-19,Magnificent 7 (Equal Weight),138.63608499922300
2023-04-20,Magnificent 7 (Equal Weight),135.59125884521800
2023-04-21,Magnificent 7 (Equal Weight),136.00832337699
2023-04-24,Magnificent 7 (Equal Weight),135.17262190435500
2023-04-25,Magnificent 7 (Equal Weight),132.42290945073000
2023-04-26,Magnificent 7 (Equal Weight),134.66317214745000
2023-04-27,Magnificent 7 (Equal Weight),142.14928163069800
2023-04-28,Magnificent 7 (Equal Weight),142.8441952376680
2023-05-01,Magnificent 7 (Equal Weight),142.35960146066900
2023-05-02,Magnificent 7 (Equal Weight),141.38193128310900
2023-05-03,Magnificent 7 (Equal Weight),140.83443378676500
2023-05-04,Magnificent 7 (Equal Weight),140.30063878255000
2023-05-05,Magnificent 7 (Equal Weight),143.4606918985440
2023-05-08,Magnificent 7 (Equal Weight),143.8483158714030
2023-05-09,Magnificent 7 (Equal Weight),143.06805597898000
2023-05-10,Magnificent 7 (Equal Weight),144.90896379055000
2023-05-11,Magnificent 7 (Equal Weight),146.28922243053800
2023-05-12,Magnificent 7 (Equal Weight),145.0889351197920
2023-05-15,Magnificent 7 (Equal Weight),145.59468298484500
2023-05-16,Magnificent 7 (Equal Weight),146.59761493321100
2023-05-17,Magnificent 7 (Equal Weight),149.0233682058020
2023-05-18,Magnificent 7 (Equal Weight),151.62721194842200
2023-05-19,Magnificent 7 (Equal Weight),151.57530503988500
2023-05-22,Magnificent 7 (Equal Weight),153.3979216120750
2023-05-23,Magnificent 7 (Equal Weight),151.332356188845
2023-05-24,Magnificent 7 (Equal Weight),151.13175327330700
2023-05-25,Magnificent 7 (Equal Weight),154.50709795467200
2023-05-26,Magnificent 7 (Equal Weight),158.93440662991400
2023-05-30,Magnificent 7 (Equal Weight),160.27733226186900
2023-05-31,Magnificent 7 (Equal Weight),160.01897953920900
2023-06-01,Magnificent 7 (Equal Weight),163.01646840704000
2023-06-02,Magnificent 7 (Equal Weight),164.56519500111300
2023-06-05,Magnificent 7 (Equal Weight),165.05738773375500
2023-06-06,Magnificent 7 (Equal Weight),165.43442166747100
2023-06-07,Magnificent 7 (Equal Weight),161.96031802414000
2023-06-08,Magnificent 7 (Equal Weight),164.46994962440700
2023-06-09,Magnificent 7 (Equal Weight),165.92560568484700
2023-06-12,Magnificent 7 (Equal Weight),169.07580972852600
2023-06-13,Magnificent 7 (Equal Weight),170.73231242423500
2023-06-14,Magnificent 7 (Equal Weight),171.41329281446200
2023-06-15,Magnificent 7 (Equal Weight),174.22700915889400
2023-06-16,Magnificent 7 (Equal Weight),173.44876988448400
2023-06-20,Magnificent 7 (Equal Weight),175.25966633278000
2023-06-21,Magnificent 7 (Equal Weight),171.74359581904200
2023-06-22,Magnificent 7 (Equal Weight),174.99469149493000
2023-06-23,Magnificent 7 (Equal Weight),173.51099932891700
2023-06-26,Magnificent 7 (Equal Weight),168.24194890380000
2023-06-27,Magnificent 7 (Equal Weight),172.01942525699200
2023-06-28,Magnificent 7 (Equal Weight),173.00300845772700
2023-06-29,Magnificent 7 (Equal Weight),172.30453173694100
2023-06-30,Magnificent 7 (Equal Weight),175.38151982339500
2023-07-03,Magnificent 7 (Equal Weight),177.08755548957600
2023-07-05,Magnificent 7 (Equal Weight),178.6174352417430
2023-07-06,Magnificent 7 (Equal Weight),177.50772242150800
2023-07-07,Magnificent 7 (Equal Weight),176.5490614022150
2023-07-10,Magnificent 7 (Equal Weight),174.67376998366300
2023-07-11,Magnificent 7 (Equal Weight),175.57475475309700
2023-07-12,Magnificent 7 (Equal Weight),178.76114357593600
2023-07-13,Magnificent 7 (Equal Weight),182.26010025688200
2023-07-14,Magnificent 7 (Equal Weight),182.56784324892300
2023-07-17,Magnificent 7 (Equal Weight),184.31446928393100
2023-07-18,Magnificent 7 (Equal Weight),186.5055694935940
2023-07-19,Magnificent 7 (Equal Weight),186.41264999754100
2023-07-20,Magnificent 7 (Equal Weight),178.5021312898180
2023-07-21,Magnificent 7 (Equal Weight),176.48865666828300
2023-07-24,Magnificent 7 (Equal Weight),177.66154291782600
2023-07-25,Magnificent 7 (Equal Weight),178.6582722725910
2023-07-26,Magnificent 7 (Equal Weight),178.2542344868920
2023-07-27,Magnificent 7 (Equal Weight),177.8575073123640
2023-07-28,Magnificent 7 (Equal Weight),183.31686312659200
2023-07-31,Magnificent 7 (Equal Weight),182.53895927330000
2023-08-01,Magnificent 7 (Equal Weight),181.75907574887200
2023-08-02,Magnificent 7 (Equal Weight),177.15167241337700
2023-08-03,Magnificent 7 (Equal Weight),177.52381086605400
2023-08-04,Magnificent 7 (Equal Weight),176.8311152557520
2023-08-07,Magnificent 7 (Equal Weight),178.0332179597470
2023-08-08,Magnificent 7 (Equal Weight),176.5095302579740
2023-08-09,Magnificent 7 (Equal Weight),173.14663833084000
2023-08-10,Magnificent 7 (Equal Weight),173.7534126830840
2023-08-11,Magnificent 7 (Equal Weight),172.41640743003100
2023-08-14,Magnificent 7 (Equal Weight),174.09674513083700
2023-08-15,Magnificent 7 (Equal Weight),171.6036124246440
2023-08-16,Magnificent 7 (Equal Weight),168.9378643606920
2023-08-17,Magnificent 7 (Equal Weight),166.16788026097700
2023-08-18,Magnificent 7 (Equal Weight),165.04751144525300
2023-08-21,Magnificent 7 (Equal Weight),169.55631715437900
2023-08-22,Magnificent 7 (Equal Weight),169.626569734671
2023-08-23,Magnificent 7 (Equal Weight),172.78463067479400
2023-08-24,Magnificent 7 (Equal Weight),168.66180052026500
2023-08-25,Magnificent 7 (Equal Weight),170.31351365739400
2023-08-28,Magnificent 7 (Equal Weight),171.47699683682700
2023-08-29,Magnificent 7 (Equal Weight),176.85238752580800
2023-08-30,Magnificent 7 (Equal Weight),177.1936289857670
2023-08-31,Magnificent 7 (Equal Weight),177.7706729634820
2023-09-01,Magnificent 7 (Equal Weight),176.30945793549200
2023-09-05,Magnificent 7 (Equal Weight),178.82531051867500
2023-09-06,Magnificent 7 (Equal Weight),176.56107722630400
2023-09-07,Magnificent 7 (Equal Weight),175.70296702390100
2023-09-08,Magnificent 7 (Equal Weight),175.95481581337400
2023-09-11,Magnificent 7 (Equal Weight),181.67266410906100
2023-09-12,Magnificent 7 (Equal Weight),178.48392929991700
2023-09-13,Magnificent 7 (Equal Weight),180.40513908504000
2023-09-14,Magnificent 7 (Equal Weight),182.56676146677700
2023-09-15,Magnificent 7 (Equal Weight),178.8701446511910
2023-09-18,Magnificent 7 (Equal Weight),178.27425432195100
2023-09-19,Magnificent 7 (Equal Weight),178.46002515099400
2023-09-20,Magnificent 7 (Equal Weight),174.8017164675570
2023-09-21,Magnificent 7 (Equal Weight),171.71301021873700
2023-09-22,Magnificent 7 (Equal Weight),170.56585528052800
2023-09-25,Magnificent 7 (Equal Weight),171.75655415686100
2023-09-26,Magnificent 7 (Equal Weight),168.89785901729600
2023-09-27,Magnificent 7 (Equal Weight),168.48726090450700
2023-09-28,Magnificent 7 (Equal Weight),170.48411109424000
2023-09-29,Magnificent 7 (Equal Weight),170.8455793303580
2023-10-02,Magnificent 7 (Equal Weight),173.84351346482100
2023-10-03,Magnificent 7 (Equal Weight),170.21175944368200
2023-10-04,Magnificent 7 (Equal Weight),174.26876810743800
2023-10-05,Magnificent 7 (Equal Weight),174.1624067571590
2023-10-06,Magnificent 7 (Equal Weight),177.62578280926500
2023-10-09,Magnificent 7 (Equal Weight),178.4869186670820
2023-10-10,Magnificent 7 (Equal Weight),179.36055974997900
2023-10-11,Magnificent 7 (Equal Weight),181.48183793452900
2023-10-12,Magnificent 7 (Equal Weight),180.32147799648000
2023-10-13,Magnificent 7 (Equal Weight),176.722429986346
2023-10-16,Magnificent 7 (Equal Weight),179.1702489666690
2023-10-17,Magnificent 7 (Equal Weight),179.04413013556800
2023-10-18,Magnificent 7 (Equal Weight),175.29053537373900
2023-10-19,Magnificent 7 (Equal Weight),171.9579715964910
2023-10-20,Magnificent 7 (Equal Weight),168.68530255615100
2023-10-23,Magnificent 7 (Equal Weight),170.22951469580700
2023-10-24,Magnificent 7 (Equal Weight),171.46306214893800
2023-10-25,Magnificent 7 (Equal Weight),167.4076805718390
2023-10-26,Magnificent 7 (Equal Weight),162.12647946765000
2023-10-27,Magnificent 7 (Equal Weight),164.86551606532600
2023-10-30,Magnificent 7 (Equal Weight),166.57284290666200
2023-10-31,Magnificent 7 (Equal Weight),166.95617530361100
2023-11-01,Magnificent 7 (Equal Weight),171.34439172628100
2023-11-02,Magnificent 7 (Equal Weight),174.0353748352340
2023-11-03,Magnificent 7 (Equal Weight),175.6138837843010
2023-11-06,Magnificent 7 (Equal Weight),176.86732945781700
2023-11-07,Magnificent 7 (Equal Weight),178.96220254650400
2023-11-08,Magnificent 7 (Equal Weight),179.65905021910800
2023-11-09,Magnificent 7 (Equal Weight),177.4735638997510
2023-11-10,Magnificent 7 (Equal Weight),181.6563785310500
2023-11-13,Magnificent 7 (Equal Weight),182.14108803814300
2023-11-14,Magnificent 7 (Equal Weight),186.34298979840700
2023-11-15,Magnificent 7 (Equal Weight),186.36741375198800
2023-11-16,Magnificent 7 (Equal Weight),186.73062480485600
2023-11-17,Magnificent 7 (Equal Weight),186.1993344254430
2023-11-20,Magnificent 7 (Equal Weight),188.56668617356200
2023-11-21,Magnificent 7 (Equal Weight),187.9934117603810
2023-11-22,Magnificent 7 (Equal Weight),188.75933705859700
2023-11-24,Magnificent 7 (Equal Weight),187.9316844668620
2023-11-27,Magnificent 7 (Equal Weight),187.83957606222900
2023-11-28,Magnificent 7 (Equal Weight),190.30798421082600
2023-11-29,Magnificent 7 (Equal Weight),188.157558225269
2023-11-30,Magnificent 7 (Equal Weight),186.5522450095920
2023-12-01,Magnificent 7 (Equal Weight),185.73549703689500
2023-12-04,Magnificent 7 (Equal Weight),183.020334674856
2023-12-05,Magnificent 7 (Equal Weight),184.75723153588800
2023-12-06,Magnificent 7 (Equal Weight),183.55838692825800
2023-12-07,Magnificent 7 (Equal Weight),186.99317568570200
2023-12-08,Magnificent 7 (Equal Weight),188.4719498131150
2023-12-11,Magnificent 7 (Equal Weight),185.77053236122600
2023-12-12,Magnificent 7 (Equal Weight),187.38516969555100
2023-12-13,Magnificent 7 (Equal Weight),188.39391585516900
2023-12-14,Magnificent 7 (Equal Weight),188.42585049567700
2023-12-15,Magnificent 7 (Equal Weight),189.98504428826400
2023-12-18,Magnificent 7 (Equal Weight),192.1591547317190
2023-12-19,Magnificent 7 (Equal Weight),193.7759978031680
2023-12-20,Magnificent 7 (Equal Weight),191.54839357582400
2023-12-21,Magnificent 7 (Equal Weight),194.05941197568800
2023-12-22,Magnificent 7 (Equal Weight),193.77427362092500
2023-12-26,Magnificent 7 (Equal Weight),194.48178170245300
2023-12-27,Magnificent 7 (Equal Weight),195.28587341249100
2023-12-28,Magnificent 7 (Equal Weight),194.49543098816200
2023-12-29,Magnificent 7 (Equal Weight),193.04270054525900
2024-01-02,Magnificent 7 (Equal Weight),189.89635384444800
2024-01-03,Magnificent 7 (Equal Weight),188.00206552717300
2024-01-04,Magnificent 7 (Equal Weight),186.86964459911000
2024-01-05,Magnificent 7 (Equal Weight),187.45623042497200
2024-01-08,Magnificent 7 (Equal Weight),191.42959369238400
2024-01-09,Magnificent 7 (Equal Weight),191.3277168832340
2024-01-10,Magnificent 7 (Equal Weight),194.50908174501500
2024-01-11,Magnificent 7 (Equal Weight),193.92371402742700
2024-01-12,Magnificent 7 (Equal Weight),193.9835043130230
2024-01-16,Magnificent 7 (Equal Weight),193.15954037283300
2024-01-17,Magnificent 7 (Equal Weight),192.13411829132800
2024-01-18,Magnificent 7 (Equal Weight),194.59095490170400
2024-01-19,Magnificent 7 (Equal Weight),197.4602236526230
2024-01-22,Magnificent 7 (Equal Weight),196.73337834743600
2024-01-23,Magnificent 7 (Equal Weight),198.0026265729370
2024-01-24,Magnificent 7 (Equal Weight),199.4264259635680
2024-01-25,Magnificent 7 (Equal Weight),197.30496829929600
2024-01-26,Magnificent 7 (Equal Weight),197.30707203701600
2024-01-29,Magnificent 7 (Equal Weight),200.44671865193800
2024-01-30,Magnificent 7 (Equal Weight),199.28333158732900
2024-01-31,Magnificent 7 (Equal Weight),193.5060078311320
2024-02-01,Magnificent 7 (Equal Weight),196.25177687989200
2024-02-02,Magnificent 7 (Equal Weight),209.36032157156100
2024-02-05,Magnificent 7 (Equal Weight),206.39744188631700
2024-02-06,Magnificent 7 (Equal Weight),206.26563413650200
2024-02-07,Magnificent 7 (Equal Weight),210.1847945280110
2024-02-08,Magnificent 7 (Equal Weight),210.26017895334600
2024-02-09,Magnificent 7 (Equal Weight),212.7553952916070
2024-02-12,Magnificent 7 (Equal Weight),210.826060861603
2024-02-13,Magnificent 7 (Equal Weight),206.9783579183530
2024-02-14,Magnificent 7 (Equal Weight),210.27720402704000
2024-02-15,Magnificent 7 (Equal Weight),212.03507157335000
2024-02-16,Magnificent 7 (Equal Weight),209.7572463699360
2024-02-20,Magnificent 7 (Equal Weight),207.8622200281240
2024-02-21,Magnificent 7 (Equal Weight),207.72199928895600
2024-02-22,Magnificent 7 (Equal Weight),214.22790675365500
2024-02-23,Magnificent 7 (Equal Weight),212.929828984905
2024-02-26,Magnificent 7 (Equal Weight),212.24945176423400
2024-02-27,Magnificent 7 (Equal Weight),213.11486963551700
2024-02-28,Magnificent 7 (Equal Weight),212.3990593909140
2024-02-29,Magnificent 7 (Equal Weight),214.74026937817200
2024-03-01,Magnificent 7 (Equal Weight),216.9176016297430
2024-03-04,Magnificent 7 (Equal Weight),213.68683325827300
2024-03-05,Magnificent 7 (Equal Weight),209.08651299681600
2024-03-06,Magnificent 7 (Equal Weight),209.20978320031500
2024-03-07,Magnificent 7 (Equal Weight),213.735460493647
2024-03-08,Magnificent 7 (Equal Weight),211.64388326072000
2024-03-11,Magnificent 7 (Equal Weight),208.76565621594000
2024-03-12,Magnificent 7 (Equal Weight),213.56525977563900
2024-03-13,Magnificent 7 (Equal Weight),211.88730778206100
2024-03-14,Magnificent 7 (Equal Weight),212.36014661806300
2024-03-15,Magnificent 7 (Equal Weight),209.52839893658000
2024-03-18,Magnificent 7 (Equal Weight),213.66224747871300
2024-03-19,Magnificent 7 (Equal Weight),214.2894535866890
2024-03-20,Magnificent 7 (Equal Weight),217.48195746998500
2024-03-21,Magnificent 7 (Equal Weight),216.98895021325200
2024-03-22,Magnificent 7 (Equal Weight),217.86597640138800
2024-03-25,Magnificent 7 (Equal Weight),216.44008945563600
2024-03-26,Magnificent 7 (Equal Weight),215.4588669526580
2024-03-27,Magnificent 7 (Equal Weight),215.8332871516320
2024-03-28,Magnificent 7 (Equal Weight),214.02347640853600
2024-04-01,Magnificent 7 (Equal Weight),215.65076804399300
2024-04-02,Magnificent 7 (Equal Weight),214.49576013239400
2024-04-03,Magnificent 7 (Equal Weight),216.10115131877000
2024-04-04,Magnificent 7 (Equal Weight),215.29142021857400
2024-04-05,Magnificent 7 (Equal Weight),218.8330955251540
2024-04-08,Magnificent 7 (Equal Weight),218.7779913275890
2024-04-09,Magnificent 7 (Equal Weight),219.40533964627300
2024-04-10,Magnificent 7 (Equal Weight),218.69145169814000
2024-04-11,Magnificent 7 (Equal Weight),222.2763757330290
2024-04-12,Magnificent 7 (Equal Weight),218.90515418144200
2024-04-15,Magnificent 7 (Equal Weight),213.67217182462700
2024-04-16,Magnificent 7 (Equal Weight),212.83190759497300
2024-04-17,Magnificent 7 (Equal Weight),210.81996345488800
2024-04-18,Magnificent 7 (Equal Weight),209.88904921593400
2024-04-19,Magnificent 7 (Equal Weight),204.0302249931800
2024-04-22,Magnificent 7 (Equal Weight),204.85264913466600
2024-04-23,Magnificent 7 (Equal Weight),208.92558637851700
2024-04-24,Magnificent 7 (Equal Weight),210.67466922610600
2024-04-25,Magnificent 7 (Equal Weight),203.48758325695300
2024-04-26,Magnificent 7 (Equal Weight),207.7943894433090
2024-04-29,Magnificent 7 (Equal Weight),209.19484519136000
2024-04-30,Magnificent 7 (Equal Weight),204.08279195555600
2024-05-01,Magnificent 7 (Equal Weight),205.61427378490900
2024-05-02,Magnificent 7 (Equal Weight),208.22329497807600
2024-05-03,Magnificent 7 (Equal Weight),212.78132569793300
2024-05-06,Magnificent 7 (Equal Weight),216.51558961106400
2024-05-07,Magnificent 7 (Equal Weight),215.7106730789180
2024-05-08,Magnificent 7 (Equal Weight),215.712040263245
2024-05-09,Magnificent 7 (Equal Weight),216.23135355872700
2024-05-10,Magnificent 7 (Equal Weight),215.74452413131600
2024-05-13,Magnificent 7 (Equal Weight),215.4321823391960
2024-05-14,Magnificent 7 (Equal Weight),217.49858435369600
2024-05-15,Magnificent 7 (Equal Weight),220.05575748413600
2024-05-16,Magnificent 7 (Equal Weight),218.72683568389700
2024-05-17,Magnificent 7 (Equal Weight),218.93548135056400
2024-05-20,Magnificent 7 (Equal Weight),219.278051254691
2024-05-21,Magnificent 7 (Equal Weight),221.02131327087400
2024-05-22,Magnificent 7 (Equal Weight),220.346624478536
2024-05-23,Magnificent 7 (Equal Weight),218.81953843121600
2024-05-24,Magnificent 7 (Equal Weight),222.40351014474100
2024-05-28,Magnificent 7 (Equal Weight),223.6374126342610
2024-05-29,Magnificent 7 (Equal Weight),222.78459463173500
2024-05-30,Magnificent 7 (Equal Weight),219.08156411320400
2024-05-31,Magnificent 7 (Equal Weight),218.7113778702850
2024-06-03,Magnificent 7 (Equal Weight),220.88667209529100
2024-06-04,Magnificent 7 (Equal Weight),221.3847077265170
2024-06-05,Magnificent 7 (Equal Weight),226.15640366066300
2024-06-06,Magnificent 7 (Equal Weight),226.71687861971300
2024-06-07,Magnificent 7 (Equal Weight),226.38403788956200
2024-06-10,Magnificent 7 (Equal Weight),227.73885969245800
2024-06-11,Magnificent 7 (Equal Weight),230.47808410634500
2024-06-12,Magnificent 7 (Equal Weight),233.98390466068600
2024-06-13,Magnificent 7 (Equal Weight),234.0962305242250
2024-06-14,Magnificent 7 (Equal Weight),233.97517880777600
2024-06-17,Magnificent 7 (Equal Weight),236.76796762052400
2024-06-18,Magnificent 7 (Equal Weight),235.11586561066500
2024-06-20,Magnificent 7 (Equal Weight),234.26668133692700
2024-06-21,Magnificent 7 (Equal Weight),234.07260687366400
2024-06-24,Magnificent 7 (Equal Weight),232.7700872269980
2024-06-25,Magnificent 7 (Equal Weight),237.1548386122020
2024-06-26,Magnificent 7 (Equal Weight),240.27976102461400
2024-06-27,Magnificent 7 (Equal Weight),241.8663833397820
2024-06-28,Magnificent 7 (Equal Weight),237.70139359481700
2024-07-01,Magnificent 7 (Equal Weight),242.03910854305400
2024-07-02,Magnificent 7 (Equal Weight),246.6188621937980
2024-07-03,Magnificent 7 (Equal Weight),249.46079706581500
2024-07-05,Magnificent 7 (Equal Weight),256.03535111056400
2024-07-08,Magnificent 7 (Equal Weight),254.89587653136800
2024-07-09,Magnificent 7 (Equal Weight),255.8567697684000
2024-07-10,Magnificent 7 (Equal Weight),258.77146160032100
2024-07-11,Magnificent 7 (Equal Weight),248.6480167718800
2024-07-12,Magnificent 7 (Equal Weight),248.1365446806260
2024-07-15,Magnificent 7 (Equal Weight),248.7577661696900
2024-07-16,Magnificent 7 (Equal Weight),247.3730281375800
2024-07-17,Magnificent 7 (Equal Weight),239.1560463341910
2024-07-18,Magnificent 7 (Equal Weight),239.45915816095800
2024-07-19,Magnificent 7 (Equal Weight),237.40270991527700
2024-07-22,Magnificent 7 (Equal Weight),242.1988592259090
2024-07-23,Magnificent 7 (Equal Weight),242.47088477260200
2024-07-24,Magnificent 7 (Equal Weight),229.24017617866800
2024-07-25,Magnificent 7 (Equal Weight),226.24969094303000
2024-07-26,Magnificent 7 (Equal Weight),229.10374609045000
2024-07-29,Magnificent 7 (Equal Weight),231.13201209679600
2024-07-30,Magnificent 7 (Equal Weight),228.0734638353930
2024-07-31,Magnificent 7 (Equal Weight),233.16134909689000
2024-08-01,Magnificent 7 (Equal Weight),232.02915766748700
2024-08-02,Magnificent 7 (Equal Weight),225.86242470365900
2024-08-05,Magnificent 7 (Equal Weight),217.3877198277810
2024-08-06,Magnificent 7 (Equal Weight),220.75360798742400
2024-08-07,Magnificent 7 (Equal Weight),218.63573452338400
2024-08-08,Magnificent 7 (Equal Weight),224.74764084571800
2024-08-09,Magnificent 7 (Equal Weight),227.0642218998220
2024-08-12,Magnificent 7 (Equal Weight),227.16015920518200
2024-08-13,Magnificent 7 (Equal Weight),233.08949247788500
2024-08-14,Magnificent 7 (Equal Weight),232.2004578213850
2024-08-15,Magnificent 7 (Equal Weight),237.9000138969290
2024-08-16,Magnificent 7 (Equal Weight),237.09487080841200
2024-08-19,Magnificent 7 (Equal Weight),239.8704952790480
2024-08-20,Magnificent 7 (Equal Weight),239.62812802076700
2024-08-21,Magnificent 7 (Equal Weight),241.03697420060900
2024-08-22,Magnificent 7 (Equal Weight),236.28407557981300
2024-08-23,Magnificent 7 (Equal Weight),238.54901845458100
2024-08-26,Magnificent 7 (Equal Weight),235.87450873985100
2024-08-27,Magnificent 7 (Equal Weight),234.99625561656900
2024-08-28,Magnificent 7 (Equal Weight),232.7671576864060
2024-08-29,Magnificent 7 (Equal Weight),232.7647342197840
2024-08-30,Magnificent 7 (Equal Weight),235.83126981917700
2024-09-03,Magnificent 7 (Equal Weight),229.86062384532600
2024-09-04,Magnificent 7 (Equal Weight),230.08272068347200
2024-09-05,Magnificent 7 (Equal Weight),232.93968281392300
2024-09-06,Magnificent 7 (Equal Weight),225.0590666047240
2024-09-09,Magnificent 7 (Equal Weight),227.59938433355500
2024-09-10,Magnificent 7 (Equal Weight),230.58627310941800
2024-09-11,Magnificent 7 (Equal Weight),235.28227960077800
2024-09-12,Magnificent 7 (Equal Weight),238.83801415221100
2024-09-13,Magnificent 7 (Equal Weight),239.48076045793400
2024-09-16,Magnificent 7 (Equal Weight),239.08186628644000
2024-09-17,Magnificent 7 (Equal Weight),240.42099489248300
2024-09-18,Magnificent 7 (Equal Weight),240.20913428304500
2024-09-19,Magnificent 7 (Equal Weight),248.436780908795
2024-09-20,Magnificent 7 (Equal Weight),247.642678275062
2024-09-23,Magnificent 7 (Equal Weight),249.2038046621370
2024-09-24,Magnificent 7 (Equal Weight),249.83569293508800
2024-09-25,Magnificent 7 (Equal Weight),251.12702599321000
2024-09-26,Magnificent 7 (Equal Weight),250.80268554036200
2024-09-27,Magnificent 7 (Equal Weight),250.56563107799100
2024-09-30,Magnificent 7 (Equal Weight),252.36089415600700
2024-10-01,Magnificent 7 (Equal Weight),249.74246155624100
2024-10-02,Magnificent 7 (Equal Weight),247.7815279068480
2024-10-03,Magnificent 7 (Equal Weight),247.92027553923000
2024-10-04,Magnificent 7 (Equal Weight),251.9067525954770
2024-10-07,Magnificent 7 (Equal Weight),246.9075970083360
2024-10-08,Magnificent 7 (Equal Weight),250.68903858838000
2024-10-09,Magnificent 7 (Equal Weight),250.73426747820700
2024-10-10,Magnificent 7 (Equal Weight),249.81092767580700
2024-10-11,Magnificent 7 (Equal Weight),248.1962947549180
2024-10-14,Magnificent 7 (Equal Weight),249.74567944130300
2024-10-15,Magnificent 7 (Equal Weight),248.79338357716100
2024-10-16,Magnificent 7 (Equal Weight),247.59476111246600
2024-10-17,Magnificent 7 (Equal Weight),247.63221450922000
